Geneid,log2FoldChange,pvalue,-log10(pvalue),comparison,Regulation,JGI_annotation,KEGG_annotation
jgi|Sacce1|4079|YLR060W,3.2427635360002185,5.310974140838677e-07,6.274825813157856,EBY / GNHR,Upregulated,Phenylalanine--tRNA ligase,K01890 phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20] | (RefSeq) FRS1; phenylalanine--tRNA ligase subunit beta
jgi|Sacce1|5072|YNL301C,3.242754110781856,5.3156279175764785e-05,4.274445426337057,EBY / GNHR,Upregulated,,"K02883 large subunit ribosomal protein L18e | (RefSeq) RPL18B, RP28B; ribosomal 60S subunit protein L18B"
jgi|Sacce1|82|YAL003W,3.240508453589833,1.7779986382639008e-06,5.750068575983747,EBY / GNHR,Upregulated,,"K03232 elongation factor 1-beta | (RefSeq) EFB1, TEF5; translation elongation factor 1 subunit beta"
jgi|Sacce1|2267|YFR031C-A,3.2209799829754764,3.31221228036733e-07,6.47988183697237,EBY / GNHR,Upregulated,,"K02938 large subunit ribosomal protein L8e | (RefSeq) RPL2A, RPL5B; ribosomal 60S subunit protein L2A"
jgi|Sacce1|5701|YOR051C,3.2059574031007583,6.798805767334377e-06,5.167567365853366,EBY / GNHR,Upregulated,,"no KO assigned | (RefSeq) ETT1, NRO1, YOR29-02; Ett1p"
jgi|Sacce1|5584|YOL056W,3.19438380143056,1.8025415403645345e-05,4.744114717985392,EBY / GNHR,Upregulated,Phosphoglycerate mutase,"K01834 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11] | (RefSeq) GPM3; phosphoglycerate mutase family protein GPM3"
jgi|Sacce1|3935|YKR094C,3.1843860239369004,7.227453261666753e-05,4.141014708134074,EBY / GNHR,Upregulated,,"K02927 ubiquitin-large subunit ribosomal protein L40e | (RefSeq) RPL40B, CEP52B, UB12, UBI2; ubiquitin-ribosomal 60S subunit protein L40B fusion protein"
jgi|Sacce1|3702|YKL127W,3.153286677878091,5.660429088995028e-07,6.247150645857764,EBY / GNHR,Upregulated,Phosphoglucomutase,K01835 phosphoglucomutase [EC:5.4.2.2] | (RefSeq) PGM1; phosphoglucomutase PGM1
jgi|Sacce1|2395|YGL171W,3.1512500117776208,2.717021761207179e-05,4.565906883210983,EBY / GNHR,Upregulated,In phosphorous-containing anhydrides,K14779 ATP-dependent RNA helicase DDX52/ROK1 [EC:5.6.2.7] | (RefSeq) ROK1; RNA-dependent ATPase ROK1
jgi|Sacce1|863|YDL148C,3.146535695721402,5.0032128969894434e-05,4.300751016600796,EBY / GNHR,Upregulated,DNA ligase (ATP),"K14766 nucleolar protein 14 | (RefSeq) NOP14, UTP2; snoRNA-binding rRNA-processing protein NOP14"
jgi|Sacce1|6131|YPL220W,3.146372640748628,3.040337188671067e-06,5.517078248279903,EBY / GNHR,Upregulated,,"K02865 large subunit ribosomal protein L10Ae | (RefSeq) RPL1A, PUB2, SSM1; ribosomal 60S subunit protein L1A"
jgi|Sacce1|609|YCL036W,3.145340340787465,2.5129546269654302e-06,5.599815352806722,EBY / GNHR,Upregulated,,"no KO assigned | (RefSeq) GFD2, YCD6; Gfd2p"
jgi|Sacce1|4907|YMR215W,3.143459180804848,2.3254313232152794e-06,5.633496481948662,EBY / GNHR,Upregulated,Licheninase,"K22834 1,3-beta-glucanosyltransferase GAS3 [EC:2.4.1.-] | (RefSeq) GAS3; putative 1,3-beta-glucanosyltransferase"
jgi|Sacce1|3580|YJR143C,3.1316624445510657,4.030847938163115e-06,5.394603585092374,EBY / GNHR,Upregulated,Dolichyl-phosphate-mannose--protein mannosyltransferase,K00728 dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109] | (RefSeq) PMT4; dolichyl-phosphate-mannose-protein mannosyltransferase
jgi|Sacce1|5732|YOR079C,3.1213040763477244,8.662967152695458e-05,4.06233333230885,EBY / GNHR,Upregulated,,"K14715 solute carrier family 39 (zinc transporter), member 9 | (RefSeq) ATX2, YOR29-30; Mn(2+) transporter ATX2"
jgi|Sacce1|2585|YGR014W,3.118690874095552,6.890510243060541e-05,4.1617486173462455,EBY / GNHR,Upregulated,"Glucan 1,4-alpha-glucosidase",K19849 signaling mucin MSB2 | (RefSeq) MSB2; Msb2p
jgi|Sacce1|4935|YMR242C,3.0849695493011744,1.6575341912788724e-05,4.780537504292365,EBY / GNHR,Upregulated,,"K02882 large subunit ribosomal protein L18Ae | (RefSeq) RPL20A, RPL18A2; ribosomal 60S subunit protein L20A"
jgi|Sacce1|3427|YJL010C,3.0763906925580193,2.17694120464369e-07,6.662153300331265,EBY / GNHR,Upregulated,,K14790 nucleolar protein 9 | (RefSeq) NOP9; RNA-binding RNA processing protein NOP9
jgi|Sacce1|3122|YHR154W,3.0670150789779207,3.0115255103242494e-05,4.52121345361373,EBY / GNHR,Upregulated,,"no KO assigned | (RefSeq) RTT107, ESC4; Rtt107p"
jgi|Sacce1|1537|YDR496C,3.0654468360040896,2.823654321657801e-05,4.549188471708603,EBY / GNHR,Upregulated,,K14844 pumilio homology domain family member 6 | (RefSeq) PUF6; Puf6p
jgi|Sacce1|6264|YPL093W,3.0647260437107895,1.156762221506899e-05,4.936755903364726,EBY / GNHR,Upregulated,,K06943 nucleolar GTP-binding protein | (RefSeq) NOG1; putative GTPase NOG1
jgi|Sacce1|2677|YGR103W,3.0564624778085623,4.601720033046764e-06,5.337079807180091,EBY / GNHR,Upregulated,,"K14843 pescadillo | (RefSeq) NOP7, YPH1; mRNA-binding ribosome synthesis protein NOP7"
jgi|Sacce1|2339|YGL225W,3.049969421006534,3.541390994532971e-05,4.450826121422107,EBY / GNHR,Upregulated,,"K15356 GDP-mannose transporter | (RefSeq) VRG4, GOG5, LDB3, VAN2, VIG4; GDP-mannose transporter"
jgi|Sacce1|5322|YNL062C,3.0286364854935033,5.075224827491506e-06,5.294544714168207,EBY / GNHR,Upregulated,,"K03256 tRNA (adenine58-N1)-methyltransferase non-catalytic subunit | (RefSeq) GCD10, TRM6; tRNA 1-methyladenosine methyltransferase subunit GCD10"
jgi|Sacce1|4123|YLR103C,3.0243477384649746,3.89819956037016e-06,5.409135931829702,EBY / GNHR,Upregulated,,"K06628 cell division control protein 45 | (RefSeq) CDC45, SLD4; DNA replication initiation factor CDC45"
jgi|Sacce1|4233|YLR196W,3.010212939175787,1.4856044385453674e-05,4.828096811723256,EBY / GNHR,Upregulated,,K14791 periodic tryptophan protein 1 | (RefSeq) PWP1; rRNA-processing protein PWP1
jgi|Sacce1|2329|YGL234W,3.0036357598713286,7.488827061861764e-05,4.125586198382165,EBY / GNHR,Upregulated,,K11788 phosphoribosylamine--glycine ligase / phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.4.13 6.3.3.1] | (RefSeq) ADE57; bifunctional aminoimidazole ribotide synthase/glycinamide ribotide synthase
jgi|Sacce1|6368|YPR010C,2.9995247672114975,6.206597588427413e-06,5.207146411661623,EBY / GNHR,Upregulated,DNA-directed RNA polymerase,"K03002 DNA-directed RNA polymerase I subunit RPA2 [EC:2.7.7.6] | (RefSeq) RPA135, RPA2, RRN2, SRP3; DNA-directed RNA polymerase I core subunit RPA135"
jgi|Sacce1|3301|YJL133W,2.9867580706417542,1.3823254637689256e-08,7.85938969178255,EBY / GNHR,Upregulated,,"K15113 solute carrier family 25 (mitochondrial iron transporter), member 28/37 | (RefSeq) MRS3; Fe(2+) transporter"
jgi|Sacce1|4921|YMR229C,2.979297510490595,9.63352903520749e-05,4.016214589328436,EBY / GNHR,Upregulated,Polyribonucleotide nucleotidyltransferase,K14792 rRNA biogenesis protein RRP5 | (RefSeq) RRP5; Rrp5p
jgi|Sacce1|6124|YPL226W,2.972557388023529,9.93305716364903e-06,5.002917065204207,EBY / GNHR,Upregulated,,K03235 elongation factor 3 | (RefSeq) NEW1; New1p
jgi|Sacce1|3116|YHR148W,2.960762964415933,4.1447562980161455e-06,5.382500999863595,EBY / GNHR,Upregulated,,K14560 U3 small nucleolar ribonucleoprotein protein IMP3 | (RefSeq) IMP3; snoRNA-binding rRNA-processing protein IMP3
jgi|Sacce1|3091|YHR128W,2.9581623060839166,5.146962183114615e-06,5.288449022681437,EBY / GNHR,Upregulated,Uracil phosphoribosyltransferase,K00761 uracil phosphoribosyltransferase [EC:2.4.2.9] | (RefSeq) FUR1; uracil phosphoribosyltransferase
jgi|Sacce1|6472|YPR110C,2.9559382685966553,7.4610437446450195e-06,5.127200413702634,EBY / GNHR,Upregulated,DNA-directed RNA polymerase,"K03027 DNA-directed RNA polymerases I and III subunit RPAC1 | (RefSeq) RPC40, RPC5; DNA-directed RNA polymerase core subunit RPC40"
jgi|Sacce1|6057|YOR390W,2.9486723537046178,4.860208094028292e-07,6.313345135644403,EBY / GNHR,Upregulated,,K06199 fluoride exporter | (RefSeq) FEX1; fluoride transporter
jgi|Sacce1|6093|YPL255W,2.9472039771939653,3.787670788741901e-05,4.421627775404251,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) BBP1; Bbp1p
jgi|Sacce1|6006|YOR341W,2.9436539512008593,6.016265489713141e-06,5.220673007161536,EBY / GNHR,Upregulated,DNA-directed RNA polymerase,"K02999 DNA-directed RNA polymerase I subunit RPA1 [EC:2.7.7.6] | (RefSeq) RPA190, RRN1; DNA-directed RNA polymerase I core subunit RPA190"
jgi|Sacce1|5307|YNL075W,2.9290959824974903,3.6732994137001277e-06,5.434943670506312,EBY / GNHR,Upregulated,,K14561 U3 small nucleolar ribonucleoprotein protein IMP4 | (RefSeq) IMP4; snoRNA-binding rRNA-processing protein IMP4
jgi|Sacce1|373|YBR121C,2.9198257012979973,1.927923670042479e-07,6.714910164590644,EBY / GNHR,Upregulated,Glycine--tRNA ligase,K01880 glycyl-tRNA synthetase [EC:6.1.1.14] | (RefSeq) GRS1; glycine--tRNA ligase
jgi|Sacce1|5638|YOL007C,2.918819068567918,3.2013374391222007e-06,5.494668546341658,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) CSI2; Csi2p
jgi|Sacce1|1819|YIR030C,2.9170478561672395,3.723836408858103e-05,4.429009406179084,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) DCG1; Dcg1p
jgi|Sacce1|4651|YML018C,2.9112482042511605,4.1111642853496345e-06,5.38603516812473,EBY / GNHR,Upregulated,,"K15289 solute carrier family 35, member F5 | (RefSeq) uncharacterized protein"
jgi|Sacce1|5441|YNR053C,2.905207690232014,5.336735791627837e-06,5.27272429749216,EBY / GNHR,Upregulated,,"K14537 nuclear GTP-binding protein | (RefSeq) NOG2, NUG2; putative GTPase NOG2"
jgi|Sacce1|5973|YOR312C,2.8988112620457294,7.934231773571092e-05,4.100495117132254,EBY / GNHR,Upregulated,,"K02882 large subunit ribosomal protein L18Ae | (RefSeq) RPL20B, RPL18A1; ribosomal 60S subunit protein L20B"
jgi|Sacce1|1704|YIL069C,2.8966458046311443,1.9732064859609874e-06,5.704827465674706,EBY / GNHR,Upregulated,,"K02974 small subunit ribosomal protein S24e | (RefSeq) RPS24B, RPS24EB; ribosomal 40S subunit protein S24B"
jgi|Sacce1|5278|YNL102W,2.89382864213834,5.1104445023550424e-05,4.29154132363744,EBY / GNHR,Upregulated,DNA-directed DNA polymerase,"K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] | (RefSeq) POL1, CDC17, CRT5, HPR3; DNA-directed DNA polymerase alpha catalytic subunit POL1"
jgi|Sacce1|274|YBR031W,2.885064433877628,2.8188501464633932e-05,4.549928011142904,EBY / GNHR,Upregulated,,K02930 large subunit ribosomal protein L4e | (RefSeq) RPL4A; ribosomal 60S subunit protein L4A
jgi|Sacce1|3388|YJL050W,2.884226641951247,3.6399209951824586e-06,5.438908042650028,EBY / GNHR,Upregulated,In phosphorous-containing anhydrides,"K12598 ATP-dependent RNA helicase DOB1 [EC:5.6.2.6] | (RefSeq) MTR4, DOB1; ATP-dependent RNA helicase MTR4"
jgi|Sacce1|1944|YER016W,2.8839484943588762,4.4934154061042865e-08,7.347423430007153,EBY / GNHR,Upregulated,,"K10436 microtubule-associated protein, RP/EB family | (RefSeq) BIM1, YEB1; microtubule-binding protein BIM1"
jgi|Sacce1|4456|YLR404W,2.881452893834582,8.167335526348851e-06,5.087919602578675,EBY / GNHR,Upregulated,,"no KO assigned | (RefSeq) SEI1, FLD1; seipin"
jgi|Sacce1|4608|YML060W,2.8699326314791063,1.7281349160774776e-05,4.7624223550164375,EBY / GNHR,Upregulated,,K03660 N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18] | (RefSeq) OGG1; 8-oxoguanine glycosylase OGG1
jgi|Sacce1|1975|YER043C,2.8650873107315378,2.817321236989509e-06,5.5501636310057325,EBY / GNHR,Upregulated,Adenosylhomocysteinase,K01251 adenosylhomocysteinase [EC:3.13.2.1] | (RefSeq) SAH1; adenosylhomocysteinase
jgi|Sacce1|439|YBR181C,2.8542191543140083,2.873011219443521e-06,5.541662678034194,EBY / GNHR,Upregulated,,"K02991 small subunit ribosomal protein S6e | (RefSeq) RPS6B, LPG18, RPS101, RPS102; ribosomal 40S subunit protein S6B"
jgi|Sacce1|142|YBL092W,2.852743896498813,1.2321891989997062e-05,4.909322602420864,EBY / GNHR,Upregulated,,K02912 large subunit ribosomal protein L32e | (RefSeq) RPL32; ribosomal 60S subunit protein L32
jgi|Sacce1|2672|YGR098C,2.841185798093265,5.9510309686933396e-05,4.225407789695274,EBY / GNHR,Upregulated,,K02365 separase [EC:3.4.22.49] | (RefSeq) ESP1; separase
jgi|Sacce1|3141|YHR172W,2.8340594377494948,5.999339037664224e-05,4.221896594300895,EBY / GNHR,Upregulated,Metalloendopeptidases,K16569 gamma-tubulin complex component 2 | (RefSeq) SPC97; Spc97p
jgi|Sacce1|5864|YOR206W,2.8320429998127215,1.2683862054474753e-06,5.896748489863665,EBY / GNHR,Upregulated,DNA ligase (ATP),K14833 nucleolar complex protein 2 | (RefSeq) NOC2; mRNA-binding ribosome synthesis protein NOC2
jgi|Sacce1|4287|YLR249W,2.817205064148635,7.741270537105406e-06,5.111187754824811,EBY / GNHR,Upregulated,,"K03235 elongation factor 3 | (RefSeq) YEF3, TEF3; translation elongation factor EF-3"
jgi|Sacce1|5269|YNL110C,2.8123922966950077,3.2832598362390077e-06,5.483694745970202,EBY / GNHR,Upregulated,,K14838 nucleolar protein 15 | (RefSeq) NOP15; rRNA-binding ribosome biosynthesis protein NOP15
jgi|Sacce1|2795|YGR214W,2.8117881796877002,3.743218735279545e-07,6.426754794112051,EBY / GNHR,Upregulated,,"K02998 small subunit ribosomal protein SAe | (RefSeq) RPS0A, NAB1, NAB1A, YST1; ribosomal 40S subunit protein S0A"
jgi|Sacce1|515|YBR247C,2.805704052817612,7.911337877156499e-05,4.101750067256447,EBY / GNHR,Upregulated,,"K14797 essential nuclear protein 1 | (RefSeq) ENP1, MEG1; snoRNA-binding rRNA-processing protein ENP1"
jgi|Sacce1|2956|YHR013C,2.7963467523623207,7.813309744494578e-05,4.107164958532053,EBY / GNHR,Upregulated,Ribosomal-protein-alanine N-acetyltransferase,"K20791 N-alpha-acetyltransferase 10/11 [EC:2.3.1.255] | (RefSeq) ARD1, NAA10; peptide alpha-N-acetyltransferase complex A subunit ARD1"
jgi|Sacce1|4497|YLR441C,2.794849254564649,2.9495536622845438e-05,4.530243698148143,EBY / GNHR,Upregulated,,"K02984 small subunit ribosomal protein S3Ae | (RefSeq) RPS1A, RP10A; ribosomal 40S subunit protein S1A"
jgi|Sacce1|4387|YLR341W,2.791185182071862,7.035732226816478e-05,4.15269069772921,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) SPO77; Spo77p
jgi|Sacce1|3865|YKR026C,2.785419956710209,1.2534527099920352e-08,7.901892046370245,EBY / GNHR,Upregulated,,"K03239 translation initiation factor eIF-2B subunit alpha | (RefSeq) GCN3, AAS2; translation initiation factor eIF2B subunit alpha"
jgi|Sacce1|4811|YMR131C,2.7852899695064726,7.695427407127919e-06,5.113767254272741,EBY / GNHR,Upregulated,Transferring groups other than amino-acyl groups,K14848 ribosome assembly protein RRB1 | (RefSeq) RRB1; ribosome biosynthesis protein RRB1
jgi|Sacce1|4474|YLR420W,2.781058127048743,1.968327688307224e-07,6.705902598294535,EBY / GNHR,Upregulated,Dihydroorotase,K01465 dihydroorotase [EC:3.5.2.3] | (RefSeq) URA4; dihydroorotase
jgi|Sacce1|5060|YNL313C,2.7808646146144484,5.695258120906119e-07,6.244486588012477,EBY / GNHR,Upregulated,,K24935 tetratricopeptide repeat protein 27 | (RefSeq) EMW1; tetratricopeptide repeat-containing protein EMW1
jgi|Sacce1|3922|YKR081C,2.774371387705011,1.1344916739088896e-05,4.945198687076263,EBY / GNHR,Upregulated,,K14847 ribosome production factor 2 | (RefSeq) RPF2; rRNA-binding ribosome biosynthesis protein RPF2
jgi|Sacce1|1860|YEL055C,2.767714956670686,4.407831368462859e-06,5.355775028754033,EBY / GNHR,Upregulated,DNA-directed DNA polymerase,K02331 DNA polymerase phi [EC:2.7.7.7] | (RefSeq) POL5; DNA-directed DNA polymerase
jgi|Sacce1|5407|YNR021W,2.7574926181620163,9.716352047503665e-07,6.012496758016933,EBY / GNHR,Upregulated,,K24962 PAT complex subunit CCDC47 | (RefSeq) uncharacterized protein
jgi|Sacce1|2237|YFR005C,2.749242472995388,9.473848076000848e-05,4.0234735839614,EBY / GNHR,Upregulated,Ubiquitin thiolesterase,K12847 U4/U6.U5 tri-snRNP-associated protein 2 | (RefSeq) SAD1; mRNA splicing protein SAD1
jgi|Sacce1|1045|YDR025W,2.748057327001457,7.43209936520255e-06,5.128888492573258,EBY / GNHR,Upregulated,,K02949 small subunit ribosomal protein S11e | (RefSeq) RPS11A; ribosomal 40S subunit protein S11A
jgi|Sacce1|1643|YIL127C,2.7464272721865903,9.417979021841477e-05,4.026042281265204,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) RRT14; Rrt14p
jgi|Sacce1|411|YBR154C,2.739827441442493,4.242706830993795e-07,6.372356976736918,EBY / GNHR,Upregulated,DNA-directed RNA polymerase,"K03013 DNA-directed RNA polymerases I, II, and III subunit RPABC1 | (RefSeq) RPB5; DNA-directed RNA polymerase core subunit RPB5"
jgi|Sacce1|3086|YHR123W,2.729390910835505,2.0425612721713677e-06,5.689824906757949,EBY / GNHR,Upregulated,Ethanolaminephosphotransferase,K00993 ethanolaminephosphotransferase [EC:2.7.8.1] | (RefSeq) EPT1; bifunctional diacylglycerol cholinephosphotransferase/ethanolaminephosphotransferase
jgi|Sacce1|5930|YOR272W,2.7285962167815203,3.452560633482369e-06,5.461858685651407,EBY / GNHR,Upregulated,,"K14863 ribosome biogenesis protein | (RefSeq) YTM1, CST14; Ytm1p"
jgi|Sacce1|1206|YDR180W,2.7263601168167684,9.144553804301105e-05,4.0388374804617495,EBY / GNHR,Upregulated,,K06672 cohesin loading factor subunit SCC2 | (RefSeq) SCC2; cohesin-loading factor complex subunit SCC2
jgi|Sacce1|3178|YHR203C,2.722594474397458,1.7810586188714055e-05,4.749321786638136,EBY / GNHR,Upregulated,,K02987 small subunit ribosomal protein S4e | (RefSeq) RPS4B; ribosomal 40S subunit protein S4B
jgi|Sacce1|1143|YDR119W,2.72038039281092,3.9839981980092614e-08,7.39968086668278,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) VBA4; Vba4p
jgi|Sacce1|5236|YNL141W,2.7199755034271287,4.706900452637054e-05,4.327264986594098,EBY / GNHR,Upregulated,Adenosine deaminase,K21053 adenine deaminase [EC:3.5.4.2] | (RefSeq) AAH1; adenine deaminase
jgi|Sacce1|4755|YMR079W,2.7176829080876095,2.491649065495449e-06,5.603513125596854,EBY / GNHR,Upregulated,Protein-tyrosine-phosphatase,"K26544 phosphatidylinositol/phosphatidylcholine transfer protein | (RefSeq) SEC14, PIT1; phosphatidylinositol/phosphatidylcholine transfer protein SEC14"
jgi|Sacce1|3098|YHR133C,2.7156019633875865,7.015319771596475e-05,4.153952528217278,EBY / GNHR,Upregulated,,K26681 insulin-induced protein | (RefSeq) NSG1; Nsg1p
jgi|Sacce1|5165|YNL209W,2.710388853749471,2.9602607595522298e-05,4.528670031695541,EBY / GNHR,Upregulated,,"K03283 heat shock 70kDa protein 1/6/8 | (RefSeq) SSB2, YG103; Hsp70 family ATPase SSB2"
jgi|Sacce1|3414|YJL025W,2.702658659728715,2.0940937446612185e-05,4.679003880499687,EBY / GNHR,Upregulated,,K15219 RNA polymerase I-specific transcription initiation factor RRN7 | (RefSeq) RRN7; Rrn7p
jgi|Sacce1|3737|YKL096W,2.7009715761035347,1.2189881980047269e-05,4.914000499111917,EBY / GNHR,Upregulated,,"no KO assigned | (RefSeq) CWP1, YJU1; Cwp1p"
jgi|Sacce1|4316|YLR276C,2.700107558699862,1.8907793110735412e-05,4.7233591583977645,EBY / GNHR,Upregulated,In phosphorous-containing anhydrides,K14810 ATP-dependent RNA helicase DDX56/DBP9 [EC:5.6.2.7] | (RefSeq) DBP9; ATP-dependent DNA/RNA helicase
jgi|Sacce1|4725|YMR049C,2.6956536412672336,1.3969461808777852e-05,4.854820325308894,EBY / GNHR,Upregulated,2-acetyl-1-alkylglycerophosphocholine esterase,K14824 ribosome biogenesis protein ERB1 | (RefSeq) ERB1; Erb1p
jgi|Sacce1|4823|YMR142C,2.695253439862483,6.684468739371114e-06,5.174933103394955,EBY / GNHR,Upregulated,,K02873 large subunit ribosomal protein L13e | (RefSeq) RPL13B; ribosomal 60S subunit protein L13B
jgi|Sacce1|163|YBL072C,2.694395261205588,7.231683654179318e-05,4.140760580078215,EBY / GNHR,Upregulated,,K02995 small subunit ribosomal protein S8e | (RefSeq) RPS8A; ribosomal 40S subunit protein S8A
jgi|Sacce1|5497|YOL139C,2.68057309778243,3.787733361270365e-05,4.421620600894933,EBY / GNHR,Upregulated,,"K03259 translation initiation factor 4E | (RefSeq) CDC33, TIF45; translation initiation factor eIF4E"
jgi|Sacce1|2431|YGL135W,2.676376362081435,1.2051612322004034e-06,5.918954847221249,EBY / GNHR,Upregulated,,"K02865 large subunit ribosomal protein L10Ae | (RefSeq) RPL1B, SSM2; ribosomal 60S subunit protein L1B"
jgi|Sacce1|2721|YGR145W,2.6583465211529336,7.965880450621324e-06,5.0987662156300635,EBY / GNHR,Upregulated,,K14788 ribosome biogenesis protein ENP2 | (RefSeq) ENP2; ribosome biosynthesis protein ENP2
jgi|Sacce1|1815|YIR026C,2.6573991145792397,2.18147707718541e-05,4.661249346190427,EBY / GNHR,Upregulated,Protein-tyrosine-phosphatase,K14819 dual specificity phosphatase 12 [EC:3.1.3.16 3.1.3.48] | (RefSeq) YVH1; tyrosine protein phosphatase YVH1
jgi|Sacce1|2659|YGR085C,2.652567488713297,3.765214553001107e-05,4.424210271381051,EBY / GNHR,Upregulated,,K02868 large subunit ribosomal protein L11e | (RefSeq) RPL11B; ribosomal 60S subunit protein L11B
jgi|Sacce1|705|YCR057C,2.6476535921887105,8.83404218212238e-06,5.053840531337618,EBY / GNHR,Upregulated,,"K14558 periodic tryptophan protein 2 | (RefSeq) PWP2, UTP1, YCR055C, YCR058C; snoRNA-binding rRNA-processing protein PWP2"
jgi|Sacce1|6026|YOR361C,2.647190653003647,1.4116037015029164e-06,5.850287211504911,EBY / GNHR,Upregulated,,"K03253 translation initiation factor 3 subunit B | (RefSeq) PRT1, CDC63, DNA26; translation initiation factor eIF3 core subunit B"
jgi|Sacce1|6314|YPL043W,2.646956291621191,5.912836587125589e-06,5.2282041234176555,EBY / GNHR,Upregulated,,"K14573 nucleolar protein 4 | (RefSeq) NOP4, NOP77; mRNA-binding ribosome biosynthesis protein NOP4"
jgi|Sacce1|1400|YDR365C,2.6423707186758616,4.7741058178098245e-06,5.321107959107734,EBY / GNHR,Upregulated,,no KO assigned | (RefSeq) ESF1; pre-rRNA-processing protein ESF1
jgi|Sacce1|3248|YJL183W,2.637444844313082,6.776062516586499e-05,4.169022595817359,EBY / GNHR,Upregulated,,"K05532 mannan polymerase II complex MNN11 subunit [EC:2.4.1.-] | (RefSeq) MNN11; alpha-1,6-mannosyltransferase"
